Unnamed: 0,SbjNum,Latitude,Longitude,Q128.SatisfactionSupportInformation,Q129.InformationFromWhere.O1,Q129.InformationFromWhere.O2,Q129.InformationFromWhere.O3,Q129.InformationFromWhere.O4,Q129.InformationFromWhere.O5,Q129.InformationFromWhere.O6,Q129.InformationFromWhere.O7,Q129.InformationFromWhere.O8,Q129.InformationFromWhere.O9,Q129.InformationFromWhere.O10,Q129.InformationFromWhere.O11,Q129.InformationFromWhere.O12,Q129.InformationFromWhere.O13,Q129.InformationFromWhere.O14,Q129.InformationFromWhere.O15,Q129.InformationFromWhere.O16,Q129.InformationFromWhere.O17,Q129.InformationFromWhere.O18,Q129.InformationFromWhere.O19.Text,Q130.AgExperimentsFrequency,Q130.AgExperimentsFrequency.Text,Q131.AgSharingFrequency,Q131.AgSharingFrequency.Text,Q132.FarmPromotorGuidanceFrequency,Q132.FarmPromotorGuidanceFrequency.Text,Q133.CoopExtensionSupportFrequency,Q133.CoopExtensionSupportFrequency.Text,Q134.ExtensionOfficerVisitFrequency,Q134.ExtensionOfficerVisitFrequency.Text,Q135.RadioStationFrequency,Q135.RadioStationFrequency.Text,Q136.WeFarmFrequency,Q136.WeFarmFrequency.Text,Q137.MobileFrequency,Q137.MobileFrequency.Text,Q138.NewspaperFrequency,Q138.NewspaperFrequency.Text,Q139.TVFrequency,Q139.TVFrequency.Text,Q140.InternetFrequency,Q140.InternetFrequency.Text,Q141.CenterOfExcellenceFrequency,Q141.CenterOfExcellenceFrequency.Text,Q142.LocalGroupFrequency,Q142.LocalGroupFrequency.Text,Q143.TrainingSessionFrequency,Q143.TrainingSessionFrequency.Text,Q144.TrainingMaterialsFrequency,Q144.TrainingMaterialsFrequency.Text,Q145.MostValuableSources.O1,Q145.MostValuableSources.O2,Q145.MostValuableSources.O3,Q145.MostValuableSources.O4,Q145.MostValuableSources.O5,Q145.MostValuableSources.O6,Q145.MostValuableSources.O7,Q145.MostValuableSources.O8,Q145.MostValuableSources.O9,Q145.MostValuableSources.O10,Q145.MostValuableSources.O11,Q145.MostValuableSources.O12,Q145.MostValuableSources.O13,Q145.MostValuableSources.O14,Q165.ShareNewFarmingPractice,Q165.ShareNewFarmingPractice.Other,Q166.ShareNewFarmingPractice.Example,Q167.HowOftenShareIdeas,Q168.WhoShareIdeaWith,Q169.HowShareInfo.O1,Q169.HowShareInfo.O2,Q169.HowShareInfo.O3,Q169.HowShareInfo.O4,Q169.HowShareInfo.O5,Q169.HowShareInfo.O6,Q169.HowShareInfo.O7,Q169.HowShareInfo.O8,Q169.HowShareInfo.O9,Q169.HowShareInfo.O10.Text,Q174.ReceivedFarmerPromotor,Q175.FarmerPromotorSupportObtained.O1,Q175.FarmerPromotorSupportObtained.O2,Q175.FarmerPromotorSupportObtained.O3,Q175.FarmerPromotorSupportObtained.O4.Text,Q176.SatisfactionFarmerPromotorTraining,Q178.SatisfactionFarmerPromotorDemoPlot,Q182.SatisfactionFarmerPromotorOther,Q184.GPS.Latitude,Q184.GPS.Longitude
143,23992485,-0.955013072,30.35220281,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,NONE,1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,I WOULD SHARE WHATEVER I'VE LEARNT,NEVER,OTHER FARMERS,2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
144,23992486,-0.812736706,30.24670906,1,-2,1,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,1,1,-2,-2,,4,,2,,-1,,-1,,-1,,2,,-1,,3,,-1,,-1,,-1,,-1,,3,,4,,-1,,5,3,7,12,13,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WOULD TEACH THEM WHATEVER I HAVE BEEN TAUGHT,ON SELECTED DAYS,MY FELLOW FARMERS,1,2,6,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.812736706,30.24670906
145,23992487,,,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,,3,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,2,,-1,,-1,,5,12,13,3,2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WHATEVER I HAVE BEEN TAUGHT,WHENEVER NEED ARISES,OTHER FARMERS,1,2,-2,-2,-2,-2,-2,-2,-2,,1,1,-2,-2,,4,4,,-1,-1
146,23992488,,,2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,2,,-1,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,1,3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,"BURNING AFFECTED COFFEE TREES
PRUNNING
MULCHING
DIGGING TRENCHES TO PREVENT SOIL EROSION",VERY OFTEN,FELLOW FARMERS,1,2,3,-2,-2,-2,-2,-2,-2,,1,1,-2,-2,,4,4,,-1,-1
147,23992489,,,2,-2,-2,-2,-2,-2,1,-2,1,-2,1,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,2,,-1,,2,,-1,,2,,-1,,-1,,-1,,-1,,-1,,9,5,7,13,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,I WOULD ENCOURAGE THEM TO JOIN THE CO-OPERATIVE SOCIETY SO THAT THEY BECOME MORE KNOWLEDGABLE,WHENEVER POSSIBLE,OTHER FARMERS,1,2,-2,-2,-2,-2,-2,-2,-2,,1,1,-2,-2,,4,4,,-1,-1
148,23992490,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WOULD SHARE WITH THEM ON HOW TO CONSTRUCT COMPOST PITS TO DEPOSIT IN WASTE THAT WOULD LATER BE USED AS MANURE,DAILY,MY FELLOW FARMERS,7,-2,-2,-2,-2,-2,-2,-2,-2,,1,1,-2,-2,,2,2,,-1,-1
149,23992491,,,1,1,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,3,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,5,7,13,12,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,BEE KEEPING,AS OFTEN AS POSSIBLE,MY NEIGHBOURS AND FELLOW FARMERS,1,2,6,7,-2,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-1,-1
150,23992492,,,2,1,-2,-2,-1,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,3,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,3,1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,-2,-2,,2,3,,-1,-1
151,23992493,,,1,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,4,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,5,3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WOULD SHARE EVERYTHING I HAVE BEEN TAUGHT,VERY OFTEN,MY FELLOW FARMERS,1,2,6,7,-2,-2,-2,-2,-2,,1,1,-2,-2,,4,4,,-1,-1
152,23992494,,,1,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,3,12,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-1,-1
153,23992497,,,5,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,5,13,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,BUILDING TRENCHES TO STOP RAIN WATER FROM ERODING SOIL,VERY OFTEN,EVERY FARMER IN MY SOCIETY,1,2,6,-2,-2,-2,-2,-2,-2,,1,1,2,-2,,2,2,,-1,-1
154,23992498,,,4,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,5,7,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WOULD TEACH THEM THE ADVANTAGES OF EARLY PLANTING,AS OFTEN AS POSSIBLE,MY FELLOW FARMERS,1,2,7,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
155,23992499,,,1,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,,2,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,3,,3,,-1,,1,5,3,7,12,13,-2,-2,-2,-1,-1,-1,-1,-1,3,,GROWING COFFEE,VERY OFTEN,FELLOW COMMUNITY MEMBERS,1,3,6,7,-2,-2,-2,-2,-2,,2,,,,,,,3,-1,-1
156,23992500,,,1,1,-2,1,-2,-2,1,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,3,,-1,,-1,,2,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,5,12,13,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,#NAME?,AS OFTEN AS POSSIBLE,EVERY FARMER I ENCOUNTER,1,2,6,7,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
157,23992501,,,5,1,1,1,-2,1,1,-2,1,-2,1,-2,-2,-2,1,-2,-2,-2,-2,,2,,2,,5,,-1,,-1,,2,,-1,,2,,-1,,3,,-1,,-1,,-1,,-1,,-1,,1,2,5,3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,WOULD SHARE ABOUT CONSTRUCTING COMPOST PITS,VERY OFTEN,FELLOW FARMERS,1,2,6,7,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
158,23992502,,,2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,13,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,MULCHING,VERY OFTEN,EVERYONE,1,2,6,7,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
159,23992503,,,2,1,-2,1,-2,2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,2,,3,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,3,7,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WOULD GIVE THEM IDEAS ON HOW TO IMPROVE OUR FARMING SKILLS SO THAT OUR COMMUNITY AND CO-OPERATIVE DEVELOP,VERY OFTEN,EVERYONE,1,2,5,6,7,-2,-2,-2,-2,,1,1,2,-2,,3,3,,-1,-1
160,23992504,,,3,1,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,2,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,7,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-1,-1
161,23992505,,,2,1,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,2,,-1,,-1,,-1,,-1,,-1,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,5,7,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,WOULD TEACH THEM TO BURN AFFECTED PLANTS,VERY OFTEN,EVERYONE I CAN,1,2,3,6,7,-2,-2,-2,-2,,2,,,,,,,,-1,-1
162,23992506,,,2,1,1,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,-1,,-1,,2,,-1,,1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,5,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,EVERYTHING I HAVE LEARNT,VERY OFTEN,MY FELLOW FARMERS,1,2,6,7,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
163,23992507,,,5,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,6,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,5,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WOULD TEACH THEM ABOUT BUILDING COMPOST PITS,VERY OFTEN,MY FELLOW FARMERS,1,2,3,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
164,23992515,,,2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,5,12,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WOULD SHARE THE IMPORTANCE OF PRUNNING AND ALSO ADVISE THEM NOT TO USE PESTCIDES IN ORDER TO PRODUCE ORGANIC HARVEST,VERY OFTEN,FELLOW FARMERS,1,2,6,7,-2,-2,-2,-2,-2,,1,1,2,-2,,3,3,,-1,-1
165,23992516,,,1,1,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,5,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,5,4,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WOULD TEACH THEM TO PRACTICE MIXED FARMING,DAILY,MY FELLOW FARMERS,1,2,6,7,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
166,23992517,,,5,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-1,-1
167,23992518,,,2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,3,5,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,COFFEE SPACING DURING PLANTING,DAILY,OTHER FARMERS,1,2,3,6,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
168,23992519,,,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,3,,-1,,5,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,5,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,MULCHING,DAILY,MY NEIGHBOURS,1,2,3,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,WAS GIVEN TARPAULINS TO DRY MY COFFEE BEANS ,4,4,,-1,-1
169,23992520,,,3,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,2,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,3,5,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,PRUNNING,FREQUENTLY,OTHER FARMERS,1,2,3,-2,-2,-2,-2,-2,-2,,1,2,-2,-2,,3,3,,-1,-1
170,23992521,,,5,1,1,1,-2,-2,1,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,3,,4,,-1,,-1,,2,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,5,7,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,DIGGING COMPOST PITS,VERY OFTEN,OTHER FARMERS,1,2,3,-2,-2,-2,-2,-2,-2,,1,2,-2,-2,,3,3,,-1,-1
171,23992522,,,1,1,1,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,3,,4,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,5,7,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,EARLY PLANTING,VERY OFTEN,FELLOW FARMERS,1,2,3,6,-2,-2,-2,-2,-2,,2,,,,,-1,-1,,-1,-1
172,23992523,,,2,1,1,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,2,,4,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,3,1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,2,-2,-2,,3,3,,-1,-1
173,23992524,,,1,1,1,1,-2,-2,1,-2,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,2,,2,,5,,-1,,-1,,2,,-1,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,3,12,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WOULD TEACH THEM ON HOW TO CONTROL THE COFFEE WILT DISEASE THROUGH PRUNNING,VERY OFTEN,FELLOW FARMERS,1,2,3,6,7,-2,-2,-2,-2,,1,2,-2,-2,,4,4,,-1,-1
174,23992525,,,2,1,1,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,,2,,4,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,3,5,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WOULD TEACH WHATEVER I HAVE BEEN TAUGHT,VERY OFTEN,OTHER FARMERS,1,2,3,6,-2,-2,-2,-2,-2,,1,2,-2,-2,,3,3,,-1,-1
175,23992527,,,3,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,3,5,1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-1,-1
176,23992528,,,3,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,3,5,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,2,-2,-2,,3,3,,-1,-1
177,23992529,,,2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,2,,-1,,5,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,3,4,7,5,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,2,-2,-2,,3,3,,-1,-1
178,23992530,,,1,1,1,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,2,,3,,4,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,3,5,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,WOULD SHARE ABOUT HOW TO CONTROL THE COFFEE WILT DISEASE,VERY OFTEN,MY FELLOW FARMERS,1,2,3,6,-2,-2,-2,-2,-2,,1,2,-2,-2,,3,3,,-1,-1
179,23992531,,,1,1,1,1,-2,1,1,-2,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,2,,3,,4,,-1,,-1,,2,,-1,,-1,,1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,3,5,4,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,COFFEE SPACING,VERY OFTEN,WITH MY FELLOW FARMERS,1,2,3,6,8,-2,-2,-2,-2,,1,2,-2,-2,,4,4,,-1,-1
180,23992532,,,1,1,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,,2,,5,,5,,5,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,3,4,5,12,-2,-2,-2,-1,-1,-1,-1,-1,3,,"WOULD TEACH THEM TO PRUNE, MULCH AND WEED THEIR COFFEE PLANTATIONS",DAILY,MY FELLOW FARMERS,1,3,6,8,-2,-2,-2,-2,-2,,1,2,-2,-2,,4,4,,-1,-1
181,23992533,,,2,1,1,1,1,1,1,8,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,5,,5,,5,,2,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,3,5,4,7,12,-2,-2,-1,-1,-1,-1,-1,3,,"WOULD TEACH THEM ABOUT PRUNNING, MULCHING",VERY OFTEN,OTHER FARMERS,1,2,3,6,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
182,23992534,,,1,1,1,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,2,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,3,1,2,4,5,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,UPROOTING AFFECTED PLANTS,VERY OFTEN,MY FELLOW FARMERS,1,2,3,6,7,-2,-2,-2,-2,,2,-2,-2,-2,,,,,-1,-1
183,23992535,,,1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,4,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,3,4,5,2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,"WOULD TEACH THEM ABOUT USING MANURE, MULCHING, PRUNNING",AS OFTEN AS POSSIBLE,MY FELLOW FARMERS,1,2,3,7,-2,-2,-2,-2,-2,,1,2,-2,-2,,4,4,,-1,-1
184,23992759,-0.95170028,30.35095422,2,1,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,,5,,-1,,1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,,-1,,-1,,1,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,on how to make it and the benefits,quarterly,members of the society,1,2,6,-1,-2,-2,-2,-2,-2,,2,,,,,,,,-0.95170028,30.35095422
185,23992760,-0.958653285,30.34890869,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,6,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,how to rare cattle and keep them healthy to increase productivity,quarterly,using the chairman to mobilize different people,1,2,6,-1,-2,-2,-2,-2,-2,,2,,,,,,,,-0.958653285,30.34890869
186,23992761,-0.806990575,30.24387732,2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,5,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,with my local group,monthly,members of my local group,1,6,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.806990575,30.24387732
187,23992762,,,2,1,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,5,,4,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,9,5,4,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,control of pests and erosion control,monthly,farmrrs,1,9,-2,-2,-2,-2,-2,-2,-2,during vslas savings,2,,,,,,,,-1,-1
188,23992763,,,4,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,1,,-1,,-1,,-1,,-1,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,making trenhes,monthly,farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
189,23992764,,,2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,3,,5,,-1,,4,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,plunning,monyhly,fellow farmers,1,2,5,8,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
190,23992765,,,2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,3,,5,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,gender and coffee,monthly,neigbours,2,8,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
191,23992766,,,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,,4,,-1,,-1,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,,-1,,11,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,planting coffee,monthly,neighbours,8,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
192,23992767,,,2,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,2,,1,,-1,,-1,,-1,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,training them on how to house chicken to avoid theives,monthly,fellow society menbers and neighbours,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-1,-1
